BISCUIT,COFFEE,DISHWASH BAR,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,CHOCOLATE,BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,HAIR OIL,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACE WASH,COOKING OIL,BISCUIT,TEA POWDER,WASHING BAR,TOOTH PASTE,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,TEA POWDER,SIMLY VEN,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BATHING SOAP,WASHING BAR,BISCUIT,COOKING OIL,DETERGENT POWDER,WASHING BAR,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,PASTA,JAM,FACE WASH,SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,HAIR OIL,BATHING SOAP,TEA POWDER,BISCUIT,DISHWASH BAR,SALT,DISHWASH LIQUID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,TOOTH PASTE,SALT,COOKING OIL,COOKING OIL,COOKING OIL,BISCUIT,PAPAD,BISCUIT,WASHING BAR,COOKING OIL,BATHING SOAP,DISHWASH BAR,TEA POWDER,DETERGENT POWDER,BATHING SOAP,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,WASHING BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,TOOTH PASTE,DETERGENT POWDER,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,TEA POWDER,SALT,WASHING BAR,WASHING BAR,WASHING BAR,BISCUIT,BATHING SOAP,DETERGENT POWDER,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,DETERGENT POWDER,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,TOOTH PASTE,TOOTH PASTE,PASTA,KETCHUP,WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BATHING SOAP,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT LIQUID,BISCUIT,BISCUIT,DETERGENT SHAMPOO,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,BATHING SOAP,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING POWDER,BISCUIT,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,SALT,CHOCOLATE,BISCUIT,WASHING BAR,BISCUIT,COOKING OIL,BISCUIT,WASHING BAR,DETERGENT POWDER,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOD KNIGHT LIQUID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,BATHING SOAP,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAND WASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,WASHING BAR,BISCUIT,TOOTH PASTE,DISHWASH BAR,DISHWASH BAR,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,DETERGENT POWDER,WASHING BAR,WASHING BAR,WASHING BAR,SUGAR,BISCUIT,WASHING BAR,COOKING OIL,BATHING SOAP,BISCUIT,DISHWASH BAR,SALT,BATHING SOAP,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,TOOTH PASTE,WASHING BAR,BATHING SOAP,DETERGENT POWDER,COFFEE,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANDWICH CAKE,SALT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,COOKING OIL,BISCUIT,PAPAD,HAIR OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,WASHING BAR,SHAMOO,TOOTH PASTE,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,SANDWICH CAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,BISCUIT,HAIR OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,DETERGENT POWDER,HAIR OIL,WASHING BAR,BATHING SOAP,BATHING SOAP,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAMPOO,BATHING SOAP,WASHING BAR,DISHWASH BAR,DETERGENT POWDER,PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BATHING SOAP,DISHWASH BAR,WASHING BAR,NOODLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,NOODLES,NOODLES,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANDWICH CAKE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOODLES,TEA POWDER,DISHWASH BAR,TEA POWDER,DETERGENT POWDER,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,DISHWASH BAR,DETERGENT POWDER,TOOTH BRUSH,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,TEA POWDER,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,SALT,TEA POWDER,DISHWASH BAR,BATHING SOAP,WASHING BAR,DETERGENT POWDER,DISHWASH LIQUID,NOODLES,BISCUIT,COOKING OIL,TOOTH PASTE,TEA POWDER,BISCUIT,BATHING SOAP,BISCUIT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,BISCUIT,BISCUIT,SALT,CHOCOLATE,BISCUIT,BISCUIT,TOOTH PASTE,WASHING BAR,SALT,DISHWASH BAR,BISCUIT,SALT,BATHING SOAP,WASHING BAR,DETERGENT POWDER,DISHWASH BAR,DETERGENT POWDER,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DETERGENT POWDER,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BATHING SOAP,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUGAR,TEA POWDER,BATHING SOAP,SALT,WASHING BAR,COOKING OIL,TOOTH PASTE,DETERGENT POWDER,COOKING OIL,BISCUIT,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,TEA POWDER,SUGAR,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
